method,num_images,seed,conf_thres_value,num_points,sampling_mode,near_filtering_strength,near_filtering_quorum,reconstruct_pose_opt,optimisation_iterations,optimisation_neighbourhood,image_mode,num_cameras,gt_eval,use_gt_extrinsics,use_gt_intrinsics,use_gt_points,pose_opt,pose_opt_module,eval_opt,depth_loss_mode,error_opa,depth_lambda,depth_conf_mode,depth_conf_shifted,loss_multiplier,pose_loss_multiplier,choice,dataset,camera_type,copy_mode,val_step,num_steps,colmap_mode,splatting_strategy,camera_src,pcd_src,align_mode,align_glue,shared_camera,keep_backup_cams,random_init,use_ba,feature_extractor,max_ba_iterations,source,series_label_override,dataset_collection,psnr,lpips,ssim,num_GS,eval_rte,eval_rre,depth_l1,depth_abs_rel,quality,avge,real_num_points,file_path,gsplat_file_path,folder,rre,rte,num_aligned,alignment_scale,pred_depth_l1,pred_depth_absrel,pred_depth_rmse,sfm_file_path,input_folder,output_folder,initial_points,failed_sfm_file_path,plot_series,num_images_jitter
colmap,10,42,,168,,,,,0,10,farthestpose,10,GT Eval,,,,Pose Opt,,,,,0.0,,False,1.0,1.0,colmap,garden,,,15000,15000,default,MCMC,,,,,Shared Cam,,,,,,gsplat,,outdoor,12.355728149414062,0.7979275584220886,0.3093775510787964,179055,0.015599575825035572,1.496121883392334,,,-0.1763828019959497,0.5623660420201364,168,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_steps15000/stats/val_step14999.json,/home/ojab2/work/git/gsplat/results/colmap_outputs/garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_steps15000/stats/val_step14999.json,garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_steps15000,0.1553,0.00235,3,0.322542,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n10_s42_default_farthestpose_sharedcam/eval_results.json,garden_2_n10_s42_default_farthestpose_sharedcam,garden_2_n10_s42_default_farthestpose_sharedcam_i10_gteval_poseopt_steps15000_val_step14999.json,168,,colmap | farthestpose,10.0
vggt,60,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n60_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,garden_2_n60_s42_c0.0_p100000_random_minfarthestpose,0.3883,0.026865,60,5.985414,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n60_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,garden_2_n60_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,60.0
vggt,60,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n60_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,stump_2_n60_s42_c0.0_p100000_random_minfarthestpose,1.0254,0.1691,60,4.5635,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n60_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,stump_2_n60_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,60.0
colmap,70,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,,bicycle_4_n70_s42_default_minfarthestpose_sharedcam,0.12,0.009717,69,1.016821,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n70_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,70.0
colmap,70,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,,garden_2_n70_s42_default_minfarthestpose_sharedcam,0.0646,0.002954,70,1.033049,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,garden_2_n70_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,70.0
colmap,70,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,,stump_2_n70_s42_default_minfarthestpose_sharedcam,0.0431,0.005018,70,0.985276,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n70_s42_default_minfarthestpose_sharedcam/eval_results.json,stump_2_n70_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,70.0
vggt,70,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,bicycle_4_n70_s42_c0.0_p100000_random_minfarthestpose,0.8769,0.061125,70,4.877382,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n70_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,bicycle_4_n70_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,70.0
vggt,70,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n70_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,garden_2_n70_s42_c0.0_p100000_random_minfarthestpose,0.3865,0.028024,70,6.070709,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n70_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,garden_2_n70_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,70.0
vggt,70,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n70_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,stump_2_n70_s42_c0.0_p100000_random_minfarthestpose,1.1531,0.176857,70,4.945385,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n70_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,stump_2_n70_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,70.0
colmap,80,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,,bicycle_4_n80_s42_default_minfarthestpose_sharedcam,0.119,0.008923,80,1.011902,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n80_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,80.0
colmap,80,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,,garden_2_n80_s42_default_minfarthestpose_sharedcam,0.0609,0.002865,80,1.02083,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,garden_2_n80_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,80.0
colmap,80,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,,stump_2_n80_s42_default_minfarthestpose_sharedcam,0.0293,0.003643,79,1.001219,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n80_s42_default_minfarthestpose_sharedcam/eval_results.json,stump_2_n80_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,80.0
vggt,80,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,bicycle_4_n80_s42_c0.0_p100000_random_minfarthestpose,0.9233,0.065463,80,5.217082,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n80_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,bicycle_4_n80_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,80.0
vggt,80,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n80_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,garden_2_n80_s42_c0.0_p100000_random_minfarthestpose,0.3854,0.026429,80,6.047016,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n80_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,garden_2_n80_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,80.0
vggt,80,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n80_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,stump_2_n80_s42_c0.0_p100000_random_minfarthestpose,1.0265,0.18019,80,4.726412,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n80_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,stump_2_n80_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,80.0
colmap,90,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,,bicycle_4_n90_s42_default_minfarthestpose_sharedcam,0.113,0.008149,89,1.011157,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n90_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,90.0
colmap,90,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,,garden_2_n90_s42_default_minfarthestpose_sharedcam,0.0567,0.002798,90,1.026489,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,garden_2_n90_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,90.0
colmap,90,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,,stump_2_n90_s42_default_minfarthestpose_sharedcam,0.0239,0.003115,90,0.978572,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n90_s42_default_minfarthestpose_sharedcam/eval_results.json,stump_2_n90_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,90.0
vggt,90,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n90_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,bicycle_4_n90_s42_c0.0_p100000_random_minfarthestpose,0.7367,0.06455,90,5.282349,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n90_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,bicycle_4_n90_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,90.0
vggt,90,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n90_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,garden_2_n90_s42_c0.0_p100000_random_minfarthestpose,0.3643,0.026694,90,6.044204,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n90_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,garden_2_n90_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,90.0
vggt,90,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n90_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,stump_2_n90_s42_c0.0_p100000_random_minfarthestpose,0.8567,0.174147,90,4.625971,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n90_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,stump_2_n90_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,90.0
colmap,100,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,,bicycle_4_n100_s42_default_minfarthestpose_sharedcam,0.1088,0.007262,99,1.015409,,,,/home/ojab2/work/git/vggt/colmap_outputs/bicycle_4_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,bicycle_4_n100_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,100.0
colmap,100,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,,garden_2_n100_s42_default_minfarthestpose_sharedcam,0.0546,0.002627,100,1.017313,,,,/home/ojab2/work/git/vggt/colmap_outputs/garden_2_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,garden_2_n100_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,100.0
colmap,100,42,,,,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,default,MCMC,,,,,Shared Cam,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,,stump_2_n100_s42_default_minfarthestpose_sharedcam,0.0184,0.002325,100,0.978995,,,,/home/ojab2/work/git/vggt/colmap_outputs/stump_2_n100_s42_default_minfarthestpose_sharedcam/eval_results.json,stump_2_n100_s42_default_minfarthestpose_sharedcam,,,,colmap | minfarthestpose,100.0
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,bicycle,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,bicycle_4_n100_s42_c0.0_p100000_random_minfarthestpose,0.679,0.066492,100,5.275284,,,,/home/ojab2/work/git/vggt/vggt_outputs/bicycle_4_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,bicycle_4_n100_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,100.0
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,garden,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,garden_2_n100_s42_c0.0_p100000_random_minfarthestpose,0.3804,0.027315,100,5.951851,,,,/home/ojab2/work/git/vggt/vggt_outputs/garden_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,garden_2_n100_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,100.0
vggt,100,42,0.0,100000,random,,,,0,10,minfarthestpose,,,,,,,,,,,0.0,,False,1.0,1.0,vggt,stump,,,,,,MCMC,,,,,,,,,,,sfm,,outdoor,,,,,,,,,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,,stump_2_n100_s42_c0.0_p100000_random_minfarthestpose,0.896,0.157243,100,4.606866,,,,/home/ojab2/work/git/vggt/vggt_outputs/stump_2_n100_s42_c0.0_p100000_random_minfarthestpose/eval_results.json,stump_2_n100_s42_c0.0_p100000_random_minfarthestpose,,,,vggt | minfarthestpose,100.0
